Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
138,161395735262,161395746213,161395750430,161396629724,161396649871,161396650533,7,7,7,7,4,4
139,161396899024,161396913631,161396915683,161397790057,161397811557,161397812239,7,7,7,7,4,4
140,161398076580,161398091928,161398094224,161398937831,161398959150,161398959812,7,7,7,7,4,4
141,161399225535,161399241365,161399243457,161400145011,161400166201,161400166842,7,7,7,7,4,4
142,161400423489,161400439879,161400446944,161401256598,161401266266,161401266767,7,7,7,7,4,4
143,161401473541,161401489651,161401494831,161402358064,161402377931,161402378602,7,7,7,7,4,4
144,161402625150,161402639627,161402641459,161403512657,161403534928,161403535660,7,7,7,7,4,4
145,161403787036,161403801974,161403803719,161404683603,161404704653,161404705344,7,7,7,7,4,4
146,161404952463,161404968202,161404970274,161405841322,161405862371,161405863072,7,7,7,7,4,4
147,161406124919,161406140297,161406142303,161407023890,161407064454,161407065115,7,7,7,7,4,4
148,161407343953,161407357899,161407360776,161408223208,161408232165,161408232715,7,7,7,7,4,4
149,161408437626,161408453195,161408458395,161409379175,161409399423,161409400164,7,7,7,7,4,4
150,161410246656,161410264710,161410267323,161411085643,161411107694,161411108435,8,8,8,8,4,4
151,161411371254,161411387564,161411390952,161412202600,161412223819,161412224590,8,8,8,8,4,4
152,161412481507,161412497828,161412499870,161413303733,161413325243,161413325954,8,8,8,8,4,4
153,161413584204,161413601686,161413605766,161414364756,161414374273,161414374834,8,8,8,8,4,4
154,161414579054,161414594091,161414596404,161415460178,161415480947,161415481618,8,8,8,8,4,4
155,161415768571,161415785503,161415789171,161416603534,161416624963,161416625715,8,8,8,8,4,4
156,161416896919,161416913419,161416917966,161417681635,161417691333,161417691864,8,8,8,8,4,4
157,161417895422,161417910881,161417913547,161418793963,161418815583,161418816254,8,8,8,8,4,4
158,161419113336,161419136218,161419139483,161419885358,161419894645,161419895196,8,8,8,8,4,4
159,161420159377,161420176018,161420180658,161420924770,161420933456,161420933977,8,8,8,8,4,4
160,161421220269,161421237641,161421241537,161422029921,161422051081,161422051792,8,8,8,8,4,4
161,161422313989,161422330219,161422333156,161423130918,161423152849,161423153490,8,8,8,8,4,4
162,161423421077,161423437247,161423439339,161424229627,161424250305,161424251087,8,8,8,8,4,4
163,161424511390,161424527551,161424529456,161425330093,161425350781,161425351523,8,8,8,8,4,4
164,161425609582,161425625662,161425628786,161426391934,161426401421,161426401952,8,8,8,8,4,4
165,161426607714,161426622892,161426625559,161427490997,161427512166,161427512817,8,8,8,8,4,4
166,161427781436,161427797386,161427799658,161428680214,161428702646,161428703276,8,8,8,8,4,4
167,161428988396,161429006370,161429010559,161429776131,161429785649,161429786170,8,8,8,8,4,4
168,161429991271,161430025494,161430028709,161430887624,161430909104,161430909755,8,8,8,8,4,4
169,161431196778,161431213339,161431217969,161431960007,161431968784,161431969355,8,8,8,8,4,4
170,161432257751,161432274011,161432276193,161433056713,161433074598,161433075339,8,8,8,8,4,4
171,161433314363,161433329301,161433332365,161434197201,161434218581,161434219322,8,8,8,8,4,4
172,161434505424,161434522516,161434527166,161435326330,161435347690,161435348341,8,8,8,8,4,4
173,161435611670,161435629012,161435631165,161436446850,161436475403,161436476064,8,8,8,8,4,4
174,161436737379,161436755022,161436758871,161437558937,161437580657,161437581379,8,8,8,8,4,4
175,161437841973,161437858323,161437860465,161438630686,161438651274,161438651966,8,8,8,8,4,4
176,161438897241,161438911989,161438914515,161439782107,161439804598,161439805279,8,8,8,8,4,4
177,161440108012,161440126636,161440128909,161440863664,161440876988,161440880495,8,8,8,8,4,4
178,161441126382,161441142512,161441145238,161441889671,161441898177,161441898648,8,8,8,8,4,4
179,161442118486,161442133594,161442135927,161442983511,161443022764,161443023736,8,8,8,8,4,4
180,161443306401,161443323383,161443325538,161444094286,161444114594,161444115295,8,8,8,8,4,4
181,161444369006,161444383674,161444385736,161445257235,161445278093,161445278784,8,8,8,8,4,4
182,161446147368,161446166263,161446177656,161447067488,161447085460,161447086252,9,9,9,9,4,4
183,161447324595,161447340143,161447342670,161448215541,161448225610,161448226091,9,9,9,9,4,4
184,161448434007,161448449455,161448454605,161449375065,161449397146,161449397827,9,9,9,9,4,4
185,161449650837,161449666406,161449672004,161450425073,161450434401,161450434962,9,9,9,9,4,4
186,161450646154,161450662174,161450668085,161451584908,161451604694,161451605446,9,9,9,9,4,4
187,161451865349,161451881228,161451889676,161452643115,161452652703,161452653284,9,9,9,9,4,4
188,161452846202,161452857774,161452861490,161453742317,161453762574,161453763305,9,9,9,9,4,4
189,161454028258,161454043777,161454045969,161454910855,161454932746,161454933427,9,9,9,9,4,4
190,161455194412,161455209570,161455211896,161456077945,161456099164,161456099845,9,9,9,9,4,4
